"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"5577","La famosa invasion de Sicilia por los osos / The famous invasion of Sicily by bears","Dino Buzzati","Grupo Anaya Comercial",NA,3.99,1705,145,"Hardback","https://www.bookdepository.com/es/La-famosa-invasion-de-Sicilia-por-los-osos-famous-invasion-Sicily-by-bears-Dino-Buzzati/9788493538200?ref=grid-view"
"5578","Picasso y Sylvette","Laurence Anholt","Lectorum Publications",NA,4.2,269,32,"Hardback","https://www.bookdepository.com/es/Picasso-y-Sylvette-Laurence-Anholt/9788495040015?ref=grid-view"
"5579","Donde Nadan Las Sirenas","Rosetta Forner","Createspace Independent Pub",NA,0,0,176,"Paperback","https://www.bookdepository.com/es/Donde-Nadan-Las-Sirenas-Rosetta-Forner/9788495052155?ref=grid-view"
"5580","El viatge d'en Teo  / Teo's Journey","Catherine Clement","Grupo Anaya Comercial",NA,3.86,1898,576,"Paperback","https://www.bookdepository.com/es/El-viatge-den-Teo-Teos-Journey-Catherine-Clement/9788495103062?ref=grid-view"
"5581","Las aventuras de Tom Sawyer / The Aventures of Tom Sawyer","Mark Twain","Grupo Anaya Comercial",NA,3.91,767954,285,"Paperback","https://www.bookdepository.com/es/Las-aventuras-de-Tom-Sawyer-Aventures-Tom-Sawyer-Mark-Twain/9788421693162?ref=grid-view"
"5582","Veneno y chocolate / Venom and Chocolate","Evelyne Brisou-Pellen","Grupo Anaya Comercial",NA,3.45,31,140,"Paperback","https://www.bookdepository.com/es/Veneno-y-chocolate-Venom-Chocolate-Evelyne-Brisou-Pellen/9788421693421?ref=grid-view"
"5583","Jaque en la red / Jaque in Network","Santiago Herraiz","Grupo Anaya Comercial",NA,0,0,183,"Paperback","https://www.bookdepository.com/es/Jaque-en-la-red-Jaque-Network-Santiago-Herraiz/9788421691939?ref=grid-view"
"5584","Un ano nada corriente / A Very Unusual Year","M. Terzi","Grupo Anaya Comercial",NA,0,0,160,"Paperback","https://www.bookdepository.com/es/Un-ano-nada-corriente-Very-Unusual-Year-M-Terzi/9788421692202?ref=grid-view"
"5585","Amigas Para Siempre/friends Forever","Christine Nöstlinger","Grupo Anaya Comercial",NA,0,0,161,"Paperback","https://www.bookdepository.com/es/Amigas-Para-Siempre-friends-Forever-Christine-Nöstlinger/9788421692226?ref=grid-view"
"5586","Otra vez a Carabas!","M. t. Aretzaga","Grupo Anaya Comercial",NA,0,0,144,"Paperback","https://www.bookdepository.com/es/Otra-vez-Carabas-M-t-Aretzaga/9788421692585?ref=grid-view"
"5587","Te traere un unicornio/ I'll Bring a Unicorn","Ricardo Alcantara","Grupo Anaya Comercial",NA,5,1,2,"Paperback","https://www.bookdepository.com/es/Te-traere-un-unicornio-Ill-Bring-Unicorn-Ricardo-Alcantara/9788421694374?ref=grid-view"
"5588","El depredador/ The Predator","Marcos Maldonado","Grupo Anaya Comercial",NA,0,0,2,"Paperback","https://www.bookdepository.com/es/El-depredador-Predator-Marcos-Maldonado/9788421694879?ref=grid-view"
"5589","Atlas visual de los dinosaurios / Dk Great Dinosaurs Atlas","William Lindsay","Grupo Anaya Comercial",NA,0,0,64,"Hardback","https://www.bookdepository.com/es/Atlas-visual-de-los-dinosaurios-Dk-Great-Dinosaurs-Atlas-William-Lindsay/9788421695654?ref=grid-view"
"5590","Atlas visual de los Animales / Animal  Discovery Atlas","Barbara Taylor","Grupo Anaya Comercial",NA,4.67,3,64,"Hardback","https://www.bookdepository.com/es/Atlas-visual-de-los-Animales-Animal-Discovery-Atlas-Barbara-Taylor/9788421695647?ref=grid-view"
"5591","La Maquina Maravillosa","Elvira Menéndez","BRUNO",NA,3.46,57,153,"Paperback","https://www.bookdepository.com/es/La-Maquina-Maravillosa-Elvira-Menéndez/9788421695791?ref=grid-view"
"5592","El Alfabeto De las 221 Puertas/ The 221 Doors Alphabet","Francisco Diaz Guerra","Lectorum Pubns",NA,3.25,4,145,"Paperback","https://www.bookdepository.com/es/El-Alfabeto-De-las-221-Puertas-221-Doors-Alphabet-Francisco-Diaz-Guerra/9788421697016?ref=grid-view"
"5593","La sombra descalza/ The Barefoot Shadow","An Alfaya","Grupo Anaya Comercial",NA,0,0,2,"Paperback","https://www.bookdepository.com/es/La-sombra-descalza-Barefoot-Shadow-Alfaya/9788421696323?ref=grid-view"
"5594","El calcetín del revés / The sock Inside Out","Javier Botran Lopez","Grupo Anaya Comercial",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/El-calcetín-del-revés-sock-Inside-Out-Javier-Botran-Lopez/9788421697979?ref=grid-view"
"5595","El pavo Facundo/ The Turkey Facundo","Angel Alonso Gracia","Grupo Anaya Comercial",NA,0,0,64,"Paperback","https://www.bookdepository.com/es/El-pavo-Facundo-Turkey-Facundo-Angel-Alonso-Gracia/9788421698150?ref=grid-view"
"5596","Los crimenes de la calle Morgue y otros cuentos/ The Murders In the Rue Morgue and Other Stories","Edgar Allan Poe","Grupo Anaya Comercial",NA,3.86,2860,186,"Paperback","https://www.bookdepository.com/es/Los-crimenes-de-la-calle-Morgue-y-otros-cuentos-Murders-Rue-Morgue-Other-Stories-Edgar-Allan-Poe/9788421698518?ref=grid-view"
"5597","El ultimo saludo de Sherlock Holmes/ His Last Bow","Sir  Arthur Conan Doyle","Grupo Anaya Comercial",NA,4.27,38167,288,"Paperback","https://www.bookdepository.com/es/El-ultimo-saludo-de-Sherlock-Holmes-His-Last-Bow-Sir-Arthur-Conan-Doyle/9788420767109?ref=grid-view"
"5598","El Cisne Negro","Fernando Almena","Bruno Gmuender Gmbh",NA,0,0,128,"Paperback","https://www.bookdepository.com/es/El-Cisne-Negro-Fernando-Almena/9788421615430?ref=grid-view"
"5599","Quo vadis?","Henryk Sienkiewicz","Grupo Anaya Comercial",NA,4.15,26753,544,"Hardback","https://www.bookdepository.com/es/Quo-vadis-Henryk-Sienkiewicz/9788420733838?ref=grid-view"
"5600","Rouletabille en el palacio del Zar/ Rouletabille in the Czar Palace","Gaston Leroux","Grupo Anaya Comercial",NA,3.38,192,320,"Paperback","https://www.bookdepository.com/es/Rouletabille-en-el-palacio-del-Zar-Rouletabille-Czar-Palace-Gaston-Leroux/9788420757599?ref=grid-view"
"5601","Seran Famosos: Pablito (Picasso)","Lepscky","Ediciones Destino S.A.",NA,4.38,16,NA,"Hardback","https://www.bookdepository.com/es/Seran-Famosos-Pablito-Picasso-Lepscky/9788423312658?ref=grid-view"
"5602","Quiero un Gato","Tony Ross","Lectorum Publications",NA,3.63,60,NA,"Hardback","https://www.bookdepository.com/es/Quiero-un-Gato-Tony-Ross/9788423319992?ref=grid-view"
"5603","Amor Verdadero","John Lennon","Destino Ediciones",NA,4.38,197,40,"Paperback","https://www.bookdepository.com/es/Amor-Verdadero-John-Lennon/9788423331802?ref=grid-view"
"5604","El cuaderno y la ventana/ The Notebook and the Window","Marta Carrasco","PLANETA PUB CORP",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/El-cuaderno-y-la-ventana-Notebook-Window-Marta-Carrasco/9788423326747?ref=grid-view"
"5605","Julia y Gus visitan el top manta / Julia and Gus visit the Top Manta","Rodrigo Munoz Avia","Lectorum Pubns",NA,3.8,5,161,"Paperback","https://www.bookdepository.com/es/Julia-y-Gus-visitan-el-top-manta-Julia-Gus-visit-Top-Manta-Rodrigo-Munoz-Avia/9788423673230?ref=grid-view"
"5606","Las Brujas No Besan","Hortense Ullrich","E.D.B.",NA,3.35,240,171,"Paperback","https://www.bookdepository.com/es/Las-Brujas-No-Besan-Hortense-Ullrich/9788423674442?ref=grid-view"
"5607","El Caso del Director del Colegio Desenmascarado","Joachim Friedrich","EDBE",NA,3.31,55,232,"Paperback","https://www.bookdepository.com/es/El-Caso-del-Director-del-Colegio-Desenmascarado-Joachim-Friedrich/9788423674213?ref=grid-view"
"5608","La tripulacion del panico / The Panicked Crew","Pan Juan Hernandez","Lectorum Pubns",NA,2.79,24,215,"Paperback","https://www.bookdepository.com/es/La-tripulacion-del-panico-Panicked-Crew-Pan-Juan-Hernandez/9788423675173?ref=grid-view"
"5609","El Diablo en el Tunel / The Devil in the Tunnel","Assumpta Garcia-mas","Lectorum Pubns",NA,3.5,4,224,"Paperback","https://www.bookdepository.com/es/El-Diablo-en-el-Tunel-Devil-Tunnel-Assumpta-Garcia-mas/9788423676491?ref=grid-view"
"5610","Tirante El Blanco","Jeanot Martorell","Edebé",NA,3.33,3,197,"Hardback","https://www.bookdepository.com/es/Tirante-El-Blanco-Jeanot-Martorell/9788423677962?ref=grid-view"
"5611","La corte de los prodigios / The Court of Wonders","Marcos Calveiro","Luis Vives Editorial",NA,4,1,196,"Paperback","https://www.bookdepository.com/es/La-corte-de-los-prodigios-Court-Wonders-Marcos-Calveiro/9788426376893?ref=grid-view"
"5612","La calavera del indio / The Skull of the Indian","Marcos Calveiro","Luis Vives Editorial",NA,4,4,197,"Paperback","https://www.bookdepository.com/es/La-calavera-del-indio-Skull-Indian-Marcos-Calveiro/9788426376886?ref=grid-view"
"5613","Cuaderno 1 Lengua  / Workbook 1 Spanish Language","Maria Luz Bustos Guerrero","Luis Vives Editorial",NA,0,0,31,"Paperback","https://www.bookdepository.com/es/Cuaderno-1-Lengua-Workbook-1-Spanish-Language-Maria-Luz-Bustos-Guerrero/9788426379450?ref=grid-view"
"5614","Cuaderno 3 Lengua / Workbook 3 Spanish Language","Maria Luz Bustos Guerrero","Luis Vives Editorial",NA,0,0,31,"Paperback","https://www.bookdepository.com/es/Cuaderno-3-Lengua-Workbook-3-Spanish-Language-Maria-Luz-Bustos-Guerrero/9788426379474?ref=grid-view"
"5615","Cuaderno 2 Lengua / Workbook 2 Spanish Language","Maria Luz Bustos Guerrero","Luis Vives Editorial",NA,0,0,31,"Paperback","https://www.bookdepository.com/es/Cuaderno-2-Lengua-Workbook-2-Spanish-Language-Maria-Luz-Bustos-Guerrero/9788426379467?ref=grid-view"
"5616","Matematicas 1 / Maths","Marta Chicote","Luis Vives Editorial",NA,0,0,31,"Paperback","https://www.bookdepository.com/es/Matematicas-1-Maths-Marta-Chicote/9788426379818?ref=grid-view"
"5617","Cuadernos de grafomotricidad / Graphomotor Workbooks","Patricia Metola","Luis Vives Editorial",NA,0,0,28,"Paperback","https://www.bookdepository.com/es/Cuadernos-de-grafomotricidad-Graphomotor-Workbooks-Patricia-Metola/9788426380159?ref=grid-view"
"5618","Cuaderno 1 Lengua  / Workbook 1 Spanish Language","Laura Linares Prósper","Luis Vives Editorial",NA,0,0,31,"Paperback","https://www.bookdepository.com/es/Cuaderno-1-Lengua-Workbook-1-Spanish-Language-Laura-Linares-Prósper/9788426379740?ref=grid-view"
"5619","Secuoya / Sequoia","Kristin Vanlierde","Luis Vives Editorial",NA,3.83,6,291,"Hardback","https://www.bookdepository.com/es/Secuoya-Sequoia-Kristin-Vanlierde/9788426381668?ref=grid-view"
"5620","El Ventanal","Lemony Snicket","Lectorum Publications",NA,3.93,162763,NA,"Paperback","https://www.bookdepository.com/es/El-Ventanal-Lemony-Snicket/9788426413536?ref=grid-view"
"5621","Historia de La Literatura Clasica Vol. II","W V Clausem","GREDOS",NA,4,1,1052,"Paperback","https://www.bookdepository.com/es/Historia-de-La-Literatura-Clasica-Vol-II-W-V-Clausem/9788424914028?ref=grid-view"
"5622","Cantar de Cantares de Salomon","Luis De Leon","GREDOS",NA,4.23,590,293,"Paperback","https://www.bookdepository.com/es/Cantar-de-Cantares-de-Salomon-Luis-De-Leon/9788424916374?ref=grid-view"
"5623","Gongora y El Polifemo","Professor Damaso Alonso","GREDOS",NA,3.71,7,NA,"Paperback","https://www.bookdepository.com/es/Gongora-y-El-Polifemo-Professor-Damaso-Alonso/9788424916558?ref=grid-view"
"5624","Angel Ganivet, Escritor Modernista","Nil Santianez - Tio","Editorial Gredos",NA,0,0,372,"Paperback","https://www.bookdepository.com/es/Angel-Ganivet-Escritor-Modernista-Nil-Santianez-Tio/9788424916541?ref=grid-view"
"5625","El Final de La Novela","Marco Kunz","GREDOS",NA,0,0,430,"Paperback","https://www.bookdepository.com/es/El-Final-de-La-Novela-Marco-Kunz/9788424918484?ref=grid-view"
"5626","Historia de La Literatura Griega","Albin Lensky","GREDOS",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Historia-de-La-Literatura-Griega-Albin-Lensky/9788424931322?ref=grid-view"
"5627","Etica Para Pancho","Miguel Carmena Laredo","DIANA EDIT",NA,3.57,58,179,"Paperback","https://www.bookdepository.com/es/Etica-Para-Pancho-Miguel-Carmena-Laredo/9789681327910?ref=grid-view"
"5628","Tu Eres Lo Mejor","Suzanne Zenkel","DIANA EDIT",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Tu-Eres-Lo-Mejor-Suzanne-Zenkel/9789681328467?ref=grid-view"
"5629","Ninos Como Yo/ Kids Like Me","","Editorial Planeta Mexicana Sa De cv",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Ninos-Como-Yo-Kids-Like-Me/9789681328184?ref=grid-view"
"5630","Clasicos Ilustrados - 12 Titulos Distintos","Susaeta","Susaeta",NA,0,0,16,"Paperback","https://www.bookdepository.com/es/Clasicos-Ilustrados-12-Titulos-Distintos-Susaeta/9788430543069?ref=grid-view"
"5631","Atlas de los Animales","Susaeta Publishing Inc","Susaeta Publishing, Inc.",NA,3,1,45,"Hardback","https://www.bookdepository.com/es/Atlas-de-los-Animales-Susaeta-Publishing-Inc/9788430546275?ref=grid-view"
"5632","Bella Durmiente - Cuentos Rosas Brillantes","Carmen Guerra","Susaeta",NA,0,0,16,"Hardback","https://www.bookdepository.com/es/Bella-Durmiente-Cuentos-Rosas-Brillantes-Carmen-Guerra/9788430545704?ref=grid-view"
"5633","El Misterio del Galeon Fantasma","Kathryn Kenny","Susaeta",NA,3.99,793,166,"Hardback","https://www.bookdepository.com/es/El-Misterio-del-Galeon-Fantasma-Kathryn-Kenny/9788430550500?ref=grid-view"
"5634","El Misterio del Ladron Nocturno","Kathryn Kenny","Susaeta",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/El-Misterio-del-Ladron-Nocturno-Kathryn-Kenny/9788430550647?ref=grid-view"
"5635","El Misterio de La Bruja","Kathryn Kenny","Susaeta",NA,3.96,770,NA,"Paperback","https://www.bookdepository.com/es/El-Misterio-de-La-Bruja-Kathryn-Kenny/9788430550654?ref=grid-view"
"5636","El Misterio del Vagabundo","Kathryn Kenny","Susaeta",NA,4,701,NA,"Paperback","https://www.bookdepository.com/es/El-Misterio-del-Vagabundo-Kathryn-Kenny/9788430550678?ref=grid-view"
"5637","Cenicienta - Telefono de Princesas","Susaeta","Susaeta",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/Cenicienta-Telefono-de-Princesas-Susaeta/9788430552030?ref=grid-view"
"5638","Un Cuento Para Cada Dia","Susaeta Ediciones","Susaeta Ediciones, S.A.",NA,4.86,7,280,"Hardback","https://www.bookdepository.com/es/Un-Cuento-Para-Cada-Dia-Susaeta-Ediciones/9788430554317?ref=grid-view"
"5639","125 Refranes Infantiles","J Ignacio Herrera","Lectorum Publications",NA,0,0,NA,"Hardback","https://www.bookdepository.com/es/125-Refranes-Infantiles-J-Ignacio-Herrera/9788430591800?ref=grid-view"
"5640","Mi primera gran enciclopedia visual educativa / My first great educational visual encyclopedia","","Susaeta Ediciones",NA,0,0,894,"Hardback","https://www.bookdepository.com/es/Mi-primera-gran-enciclopedia-visual-educativa-My-first-great-educational-visual-encyclopedia/9788430598274?ref=grid-view"
"5641","Charlie y la fabrica de chocolate","Roald Dahl","Español Santillana Universidad de Salamanca",NA,4.14,675639,172,"Hardback","https://www.bookdepository.com/es/Charlie-y-la-fabrica-de-chocolate-Roald-Dahl/9788420464503?ref=grid-view"
"5642","Cuando Hitler Robo el Conejo Rosa","Judith Kerr","ALFAGUARA",NA,3.99,14110,264,"Paperback","https://www.bookdepository.com/es/Cuando-Hitler-Robo-el-Conejo-Rosa-Judith-Kerr/9788420464404?ref=grid-view"
"5643","El Ultimo Mohicano","James Fenimore Cooper","ALFAGUARA",NA,3.7,90979,NA,"Paperback","https://www.bookdepository.com/es/El-Ultimo-Mohicano-James-Fenimore-Cooper/9788420457338?ref=grid-view"
"5644","Julie y los Lobos","Jean Craighead George","ALFAGUARA INFANTIL",NA,3.81,55564,192,"Paperback","https://www.bookdepository.com/es/Julie-y-los-Lobos-Jean-Craighead-George/9788420469706?ref=grid-view"
"5645","Los recreos del pequeÃ±o NicolÃ¡s","Goscinny","ALFAGUARA",NA,0,0,136,"Paperback","https://www.bookdepository.com/es/Los-recreos-del-pequeÃ±o-NicolÃ¡s-Goscinny/9788420470672?ref=grid-view"
"5646","Los amiguetes del pequeÃ±o NicolÃ¡s","Goscinny","ALFAGUARA",NA,0,0,144,"Paperback","https://www.bookdepository.com/es/Los-amiguetes-del-pequeÃ±o-NicolÃ¡s-Goscinny/9788420470658?ref=grid-view"
"5647","EXTRAO CASO DEL DRJECK","Robert Louis Stevenson","ALFAGUARA",NA,3.82,393178,144,"Paperback","https://www.bookdepository.com/es/EXTRAO-CASO-DEL-DRJECK-Robert-Louis-Stevenson/9788420473208?ref=grid-view"
"5648","Amigos del Alma (Forever Friends","Elvira Lindo","ALFAGUARA",NA,4.04,49,32,"Paperback","https://www.bookdepository.com/es/Amigos-del-Alma-Forever-Friends-Elvira-Lindo/9788420458342?ref=grid-view"
"5649","Cuentos Clasicos Ilustrados","Paula Dominguez","Roca Editorial",NA,5,1,87,"Paperback","https://www.bookdepository.com/es/Cuentos-Clasicos-Ilustrados-Paula-Dominguez/9788415235149?ref=grid-view"
"5650","El Mundo Subterraneo","Charlie Small","Pirueta",NA,4.1,58,200,"Hardback","https://www.bookdepository.com/es/El-Mundo-Subterraneo-Charlie-Small/9788415235262?ref=grid-view"
"5651","Crepusculo","Mark Cotta Vaz","ALFAGUARA",NA,4.21,373485,141,"Paperback","https://www.bookdepository.com/es/Crepusculo-Mark-Cotta-Vaz/9788420421964?ref=grid-view"
"5652","La media roja/ The Red Stocking","Elfie Donnelly","Lectorum Pubns",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/La-media-roja-Red-Stocking-Elfie-Donnelly/9788420436388?ref=grid-view"
"5653","La Naranja Maravillosa","Silvina Ocampo","ALFAGUARA",NA,3.2,10,NA,"Paperback","https://www.bookdepository.com/es/La-Naranja-Maravillosa-Silvina-Ocampo/9788420436760?ref=grid-view"
"5654","Charlie y La Fabrica De Chocolate: Charlie Y La Fabrica De Chocolate","Dahl","Español Santillana Universidad de Salamanca",NA,4.14,675639,172,"Hardback","https://www.bookdepository.com/es/Charlie-y-La-Fabrica-De-Chocolate-Charlie-Y-La-Fabrica-De-Chocolate-Dahl/9788420432083?ref=grid-view"
"5655","When Hitler Stole the Pink Rabbit (Cuando Hitler Robo El Conejo Rosa)","Judith Kerr","ALFAGUARA",NA,3.99,14110,NA,"Hardback","https://www.bookdepository.com/es/When-Hitler-Stole-Pink-Rabbit-Cuando-Hitler-Robo-El-Conejo-Rosa-Judith-Kerr/9788420432014?ref=grid-view"
"5656","Aranazos En LA Pintura/Scratches in the Paint","Mirjam Pressler","Santillana USA Pub Co Inc",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Aranazos-En-LA-Pintura-Scratches-Paint-Mirjam-Pressler/9788420436968?ref=grid-view"
"5657","UN Lugar Aparte/a Place Apart","Paula Fox","Santillana USA Pub Co Inc",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/UN-Lugar-Aparte-Place-Apart-Paula-Fox/9788420440880?ref=grid-view"
"5658","Los amiguetes del pequeño Nicolás/ Nicholas and the Gang","Rene Goscinny","Lectorum Pubns",NA,4.24,4172,NA,"Paperback","https://www.bookdepository.com/es/Los-amiguetes-del-pequeño-Nicolás-Nicholas-Gang-Rene-Goscinny/9788420440927?ref=grid-view"
"5659","Me Puse Bizca Y Papa Se Pico/I Crossed My Eyes and Papa Became Angry","Ursula Haucke","Santillana USA Pub Co Inc",NA,5,1,NA,"Paperback","https://www.bookdepository.com/es/Me-Puse-Bizca-Y-Papa-Se-Pico-I-Crossed-My-Eyes-Papa-Became-Angry-Ursula-Haucke/9788420436869?ref=grid-view"
"5660","Literatura y Fantasma - Edicion Ampliada","Javier Marias","ALFAGUARA",NA,3.78,54,470,"Paperback","https://www.bookdepository.com/es/Literatura-y-Fantasma-Edicion-Ampliada-Javier-Marias/9788420442464?ref=grid-view"
"5661","Sal A Cantar, Jimmy Jo!","Katherine Paterson","ALFAGUARA",NA,3.6,279,NA,"Paperback","https://www.bookdepository.com/es/Sal-Cantar-Jimmy-Jo-Katherine-Paterson/9788420445670?ref=grid-view"
"5662","Juan, Julia y Jerico","Nostlinger","Español Santillana Universidad de Salamanca",NA,3.84,49,108,"Paperback","https://www.bookdepository.com/es/Juan-Julia-y-Jerico-Nostlinger/9788420447568?ref=grid-view"
"5663","El Secreto del Hombre Muerto","Joan Manuel Gisbert","ALFAGUARA",NA,3.24,140,NA,"Paperback","https://www.bookdepository.com/es/El-Secreto-del-Hombre-Muerto-Joan-Manuel-Gisbert/9788420444642?ref=grid-view"
"5664","Sheila La Magn Ifica","Judy Blume","Español Santillana Universidad de Salamanca",NA,3.94,38775,151,"Paperback","https://www.bookdepository.com/es/Sheila-La-Magn-Ifica-Judy-Blume/9788420445779?ref=grid-view"
"5665","The Canterbury Tales I","Geoffrey Chaucer","Alhambra",NA,5,1,NA,"Paperback","https://www.bookdepository.com/es/Canterbury-Tales-I-Geoffrey-Chaucer/9788420509754?ref=grid-view"
"5666","Travellers'tales - Grade 5 -","Leslie Dunkling","Alhambra",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Travellerstales-Grade-5-Leslie-Dunkling/9788420510996?ref=grid-view"
"5667","Flayed Hand and Other Mysteros - Grade 2","Varios","Alhambra",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Flayed-Hand-Other-Mysteros-Grade-2-Varios/9788420512846?ref=grid-view"
"5668","Drill It","Varios","Alhambra",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Drill-It-Varios/9788420513621?ref=grid-view"
"5669","Robinson Crusoe - Grade 1 -","Daniel Defoe","Alhambra",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Robinson-Crusoe-Grade-1-Daniel-Defoe/9788420512761?ref=grid-view"
"5670","Five Skeins - Grade 2, the","Graham","Alhambra",NA,0,0,NA,"Paperback","https://www.bookdepository.com/es/Five-Skeins-Grade-2-Graham/9788420510798?ref=grid-view"
"5671","Fuga de Proteo 100-D-22","Milagros Oya","BAMBU",NA,3.06,34,276,"Paperback","https://www.bookdepository.com/es/Fuga-de-Proteo-100-D-22-Milagros-Oya/9788483430033?ref=grid-view"
"5672","Semana Blanca","Natalia Freire","Combel Ediciones Editorial Esin, S.A.",NA,3.52,21,139,"Paperback","https://www.bookdepository.com/es/Semana-Blanca-Natalia-Freire/9788483430057?ref=grid-view"
"5673","La Celestina","Alfredo Reina Leon","BAMBU",NA,3.41,13271,364,"Paperback","https://www.bookdepository.com/es/La-Celestina-Alfredo-Reina-Leon/9788483430859?ref=grid-view"
"5674","Demonios/ demons","Chrysalis Book","Montena",NA,4.25,4,32,"Hardback","https://www.bookdepository.com/es/Demonios-demons-Chrysalis-Book/9788484413851?ref=grid-view"
"5675","Tratado de magia/ Wizardology","Dugald Steer","Montena",NA,4.09,3918,40,"Hardback","https://www.bookdepository.com/es/Tratado-de-magia-Wizardology-Dugald-Steer/9788484414568?ref=grid-view"
"5676","Chicos / Boys!","Morag Prunty","Montena",NA,2.85,115,121,"Paperback","https://www.bookdepository.com/es/Chicos-Boys-Morag-Prunty/9788484413882?ref=grid-view"
"5677","El caso cero / Half Moon Investigations","Eoin Colfer","Montena",NA,3.77,10844,301,"Hardback","https://www.bookdepository.com/es/El-caso-cero-Half-Moon-Investigations-Eoin-Colfer/9788484414070?ref=grid-view"
"5678","Mama, no me montes escenas / Just Don't Make a Scene, Mum!","Rosie Rushton","Montena",NA,3.08,370,240,"Paperback","https://www.bookdepository.com/es/Mama-no-me-montes-escenas-Just-Dont-Make-Scene-Mum-Rosie-Rushton/9788484413899?ref=grid-view"
"5679","Guia del buen caballero/ How To Be a Knight","Sir  Geoffrey De Lance","Montena",NA,3.85,40,24,"Hardback","https://www.bookdepository.com/es/Guia-del-buen-caballero-How-Be-Knight-Sir-Geoffrey-De-Lance/9788484413813?ref=grid-view"
"5680","Besos, excusas y 1001 sms / What a Week to Get Real","Rosie Rushton","Random House Mondadori",NA,3.68,25,268,"Paperback","https://www.bookdepository.com/es/Besos-excusas-y-1001-sms-What-Week-Get-Real-Rosie-Rushton/9788484414209?ref=grid-view"
"5681","Que culpa tengo yo si los astros no me entienden / How is it my Fault if the Stars do not Understand me?","Reina Jam Reinstein","Montena",NA,3,1,208,"Paperback","https://www.bookdepository.com/es/Que-culpa-tengo-yo-si-los-astros-no-me-entienden-How-is-it-my-Fault-if-Stars-do-not-Understand-me-Reina-Jam-Reinstein/9788484412236?ref=grid-view"
"5682","Los guardianes de piedra/ The Stone Guardians","Pierdomenico Baccalario","Montena",NA,4.08,1342,274,"Hardback","https://www.bookdepository.com/es/Los-guardianes-de-piedra-Stone-Guardians-Pierdomenico-Baccalario/9788484414742?ref=grid-view"
"5683","Atrapados / Malice","Chris Wooding","Montena",NA,4.12,3366,410,"Hardback","https://www.bookdepository.com/es/Atrapados-Malice-Chris-Wooding/9788484416135?ref=grid-view"
"5684","La gran final / The Grand Finale","Luigi Garlando","Montena",NA,4.29,52,148,"Paperback","https://www.bookdepository.com/es/La-gran-final-Grand-Finale-Luigi-Garlando/9788484416739?ref=grid-view"
"5685","Un verano en Nueva York / Summer and the City","Candace Bushnell","Montena",NA,3.62,14309,409,"Paperback","https://www.bookdepository.com/es/Un-verano-en-Nueva-York-Summer-City-Candace-Bushnell/9788484415817?ref=grid-view"
"5686","El guerrero elfo / Elf warrior","Francisco De Paula Perez De La Parte","Montena",NA,3,11,288,"Paperback","https://www.bookdepository.com/es/El-guerrero-elfo-Elf-warrior-Francisco-De-Paula-Perez-De-La-Parte/9788484416821?ref=grid-view"
"5687","Los Libros de Umber / The Books Of Umber","P. W. Catanese","Montena",NA,4,4604,330,"Hardback","https://www.bookdepository.com/es/Los-Libros-de-Umber-Books-Umber-P-W-Catanese/9788484416265?ref=grid-view"
"5688","Artemis Fowl y su peor enemigo / The Time Paradox","Eoin Colfer","Montena",NA,4.08,82396,427,"Hardback","https://www.bookdepository.com/es/Artemis-Fowl-y-su-peor-enemigo-Time-Paradox-Eoin-Colfer/9788484415459?ref=grid-view"
"5689","Elliot y el secreto de los Lamphard/ Elliot And The Secret Of The Lamphard","Joaquin Londaiz Montiel","Montena",NA,3.73,84,365,"Hardback","https://www.bookdepository.com/es/Elliot-y-el-secreto-de-los-Lamphard-Elliot-Secret-Lamphard-Joaquin-Londaiz-Montiel/9788484414841?ref=grid-view"
"5690","Malfuria","Christoph Marzi","Montena",NA,3.51,416,293,"Hardback","https://www.bookdepository.com/es/Malfuria-Christoph-Marzi/9788484415145?ref=grid-view"
"5691","Oscuros / Fallen","Lauren Kate","Montena",NA,3.86,211897,432,"Paperback","https://www.bookdepository.com/es/Oscuros-Fallen-Lauren-Kate/9788484416883?ref=grid-view"
"5692","Cosas de chicos y otros desastres / Boys Things and Other Disasters","Fanny Joly-Catel","Random House Mondadori",NA,0,0,172,"Hardback","https://www.bookdepository.com/es/Cosas-de-chicos-y-otros-desastres-Boys-Things-Other-Disasters-Fanny-Joly-Catel/9788484414421?ref=grid-view"
